type_Ghost_PREDICTION,type_Ghoul_PREDICTION,type_Goblin_PREDICTION,type_PREDICTION,id,bone_length,rotting_flesh,hair_length,has_soul,color
0.0256781075,0.8492444158,0.1250774413,Ghoul,363,0.4658285017588368,0.4373958118389466,0.7609438468921337,0.5191133380791957,white
0.1792964935,0.0483855568,0.772317946,Goblin,364,0.3411614335885294,0.3869392010961359,0.4073744298873864,0.37317190945859385,white
0.3518728614,0.1213647947,0.5267623067,Goblin,365,0.44861958102642163,0.6298338077635623,0.42868460835072003,0.4647171533399647,white
0.9160578251,0.0152235385,0.0687186196,Ghost,370,0.3829007097262867,0.6082187086231118,0.4222738739965414,0.25575887373785505,clear
0.9157961011,0.0177633185,0.066440545,Ghost,371,0.34231227917428486,0.7461356234368545,0.15778975142943963,0.3451875774626045,black
0.1266711354,0.032260377,0.8410684466,Goblin,372,0.35556421400849014,0.25678447255291253,0.38818892433510777,0.44322230934496853,white
0.3040425181,0.1418601125,0.5540973544,Goblin,373,0.39808442597224125,0.5114942615326329,0.42136673897578025,0.4700042609878476,clear
0.0255353823,0.5135530829,0.4609115422,Ghoul,374,0.5514966863835439,0.42725828187569104,0.6108767156050782,0.5497227949798921,white
0.98051548,0.0072287987,0.0122557189,Ghost,376,0.24607407818404292,0.7634032291897016,0.1664978925610756,0.25657768007437315,green
0.0459689461,0.8558418155,0.0981892049,Ghoul,377,0.6199611569841437,0.5821299843865279,0.5161860958138054,0.9365782007370672,black
0.0418488383,0.1563004404,0.8018507361,Goblin,378,0.4279651687122552,0.18577144304607424,0.5102610478252496,0.45559441714777327,white
0.0414674357,0.1809659004,0.7775666118,Goblin,379,0.4664770840508642,0.3612804948143195,0.6398917645119595,0.43540583064073035,clear
0.0886991769,0.0935427994,0.8177579641,Goblin,380,0.34665057649251146,0.3664984348346344,0.6038737709382982,0.3720417421516769,clear
0.2439753413,0.1126202717,0.6434043646,Goblin,381,0.36821376549612367,0.4633633485770101,0.3517146463019302,0.6116893335853562,white
0.0115473522,0.9079063535,0.0805463493,Ghoul,382,0.5131221081712452,0.3447379441668081,0.6934877458647156,0.779581530429515,clear
0.0232990924,0.5881943107,0.3885066211,Ghoul,383,0.5287047934808884,0.45188610610041924,0.6110508994545605,0.6112363213092522,white
0.2611486018,0.1742670685,0.5645843744,Goblin,384,0.24395003216880395,0.27765659013513383,0.5322125134083017,0.49988372330940267,white
0.9455540776,0.0172677301,0.0371781923,Ghost,386,0.4338350539758611,0.7480317406369715,0.27549969557693366,0.24239977117613415,clear
0.9565184116,0.0139634581,0.0295181032,Ghost,388,0.2112723709165252,0.45234892470509114,0.210511724958144,0.2081094423681471,white
0.0634307489,0.1326097846,0.8039594889,Goblin,391,0.36694190992012793,0.327831582438932,0.5174891137613128,0.4841919248829228,clear
0.7594423294,0.0442081988,0.1963494867,Ghost,392,0.20896308486792256,0.5369667107853855,0.4379554283336817,0.393955229434231,green
0.4348708689,0.0535063222,0.5116228461,Goblin,395,0.21805390455922133,0.2344966678723861,0.4421491965714464,0.41501247671478814,white
0.1880720407,0.4242143035,0.3877136707,Ghoul,396,0.1595519558409285,0.4899310916709917,0.6687164860717668,0.5287763367153374,white
0.8247249126,0.025184311,0.150090754,Ghost,398,0.30741831407372705,0.5697332728805543,0.36054188024967854,0.3489786110937999,white
0.9428057075,0.0131280459,0.0440663099,Ghost,400,0.21158220042373052,0.7537994807590065,0.31829408664151027,0.30876891806455353,black
0.9026030898,0.022070175,0.0753267929,Ghost,402,0.33907139870430675,0.5501588819773622,0.2838653403189194,0.3343492331417785,blood
0.0194425192,0.7301563621,0.2504011393,Ghoul,403,0.5069457616823208,0.39864865950569944,0.6252922432344344,0.6459389288168766,clear
0.8178060651,0.0684592873,0.1137346551,Ghost,405,0.4438695397648585,0.5576125530191866,0.479529334223406,0.22730624235821786,black
0.0095685292,0.9634237885,0.0270076245,Ghoul,406,0.5696643337351128,0.5107724042891321,0.8161306753367513,0.6912999657855128,white
0.1352600157,0.3930160105,0.4717239738,Goblin,407,0.3073776645366318,0.6772679522575865,0.5560725904584494,0.6683241735380704,clear
0.1599396318,0.4146957397,0.4253645837,Goblin,408,0.5115416027132734,0.6101424189127747,0.489385877068563,0.5262554247764369,clear
0.8638936877,0.021980904,0.1141254008,Ghost,411,0.32192232499516643,0.6197945034884502,0.34181112558153665,0.3220087310943427,white
0.7675281763,0.0483075492,0.1841642559,Ghost,413,0.24168951558720458,0.4399779916811773,0.2588113057469768,0.36848885723820163,white
0.9808889031,0.007530184,0.011580932,Ghost,414,0.25259373580851785,0.7633289035881615,0.22049010076505812,0.18172132087429396,clear
0.902431488,0.0131448088,0.0844236612,Ghost,415,0.3182309482947957,0.7423529725364101,0.3489436506876568,0.28217794148482,green
0.1719402522,0.1087055877,0.7193541527,Goblin,417,0.40137757186628403,0.46000929928781153,0.4639711897316906,0.4661675978644442,white
0.4617528021,0.128919065,0.4093281031,Ghost,418,0.37933008037953553,0.5777987586930311,0.5398270923365179,0.3432873324831549,white
0.0585155487,0.1406065226,0.8008778691,Goblin,420,0.3660307973869193,0.3235154127101977,0.5739396449248075,0.47297941887409284,black
0.9608849287,0.0104305698,0.0286845211,Ghost,423,0.3889238881572607,0.8223921876703736,0.29970293993406116,0.03391852101982054,clear
0.8178525567,0.0299463701,0.1522011012,Ghost,424,0.2526667265567284,0.5166514631786134,0.34148771187591453,0.38152019025969286,white
0.0830306485,0.2269320637,0.6900373101,Goblin,425,0.32740642036213224,0.35405915747333816,0.5629669758998465,0.6389100615116899,green
0.8747333288,0.0256201122,0.099646531,Ghost,426,0.11655346705842826,0.6181124258107893,0.4558549960121809,0.31631385459483263,white
0.3316129446,0.0566922463,0.6116948128,Goblin,430,0.28772190642337525,0.3930159506705893,0.31719427793871874,0.3759876580161814,white
0.6162335873,0.0371632315,0.3466031551,Ghost,431,0.3167183566939154,0.4950447690988307,0.38120434083207144,0.42976362993682704,green
0.2227815539,0.3416647911,0.4355536401,Goblin,432,0.6478738779347598,0.8942676470148091,0.5878147250232878,0.35221881680173883,white
0.1866869032,0.42080158,0.392511487,Ghoul,433,0.5212925519672124,0.5710355360142007,0.47267809565903673,0.5695904201641342,white
0.0318559892,0.3744940758,0.5936499238,Goblin,436,0.5940502766580482,0.341295520188405,0.6033110209805236,0.5429137454280544,white
0.9426746368,0.0131797697,0.0441456474,Ghost,437,0.3259884511536,0.6503419632410924,0.41251857512932416,0.05974567209384213,clear
0.0382101834,0.8452416062,0.1165481731,Ghoul,438,0.7401423467692234,0.35123188088870233,0.8102094032610065,0.4169373426334445,white
0.3554794192,0.1039026901,0.5406178832,Goblin,439,0.5522276910150467,0.4419180770962227,0.4459055654523344,0.29154590829637445,white
0.9305374622,0.0145252896,0.0549372956,Ghost,440,0.36201591335462985,0.6292239530925214,0.46795628413709756,0.16072109822573497,clear
0.8166168928,0.0431563519,0.1402267218,Ghost,441,0.3696431119413836,0.6217213116996414,0.5587675080697743,0.22055170530212892,clear
0.061017897,0.1538980454,0.7850840092,Goblin,442,0.373627858936971,0.25906787654049873,0.5679417237720685,0.6218556251860372,blue
0.7066445947,0.0336774364,0.2596779168,Ghost,443,0.4038316686325056,0.459960120743419,0.18679531958226878,0.3609376950024482,clear
0.205496639,0.305556953,0.4889463484,Goblin,444,0.5157410753143584,0.6837616120584316,0.6017253490791864,0.4143625027019137,green
0.0681447759,0.3586108983,0.5732443333,Goblin,445,0.6424458108630285,0.3921143739018883,0.6014872541866143,0.32401803506656596,clear
0.0481723696,0.6123434305,0.3394842446,Ghoul,446,0.8674136858763195,0.6666804949356574,0.5666713297978474,0.6356397333410543,white
0.0510496013,0.478348434,0.4706019759,Ghoul,449,0.5258215422396922,0.6429543079810627,0.631137622458953,0.5482098015088046,clear
0.0189282168,0.7587271929,0.2223445475,Ghoul,451,0.5080259492573638,0.5192984085468701,0.7110060582303122,0.45115127301050617,clear
0.2112189382,0.0826501846,0.7061308622,Goblin,452,0.48744365078967883,0.4488419499559008,0.35945781134290505,0.3663454734528192,black
0.6842019558,0.0656722337,0.2501258254,Ghost,453,0.28412330561905724,0.5559899264748182,0.5115013151481869,0.3410774373621686,clear
0.0291213524,0.650908947,0.3199696839,Ghoul,455,0.4738874205694538,0.3812281589375519,0.5830061283778128,0.7050377093553997,green
0.1080945283,0.2298174202,0.6620880365,Goblin,456,0.2731159367453166,0.39783406473208566,0.7169953462394386,0.4259142379720835,white
0.3435068429,0.1634315848,0.4930616021,Goblin,457,0.43808143416559986,0.6009032061522178,0.41563877839959495,0.4531475580325163,clear
0.1852251887,0.0739605054,0.7408143282,Goblin,459,0.3382237902327117,0.22035495334003366,0.24695544179305526,0.4941812571445353,green
0.010169928,0.915073216,0.0747568458,Ghoul,460,0.7605811681302626,0.6092061179455268,0.7334214616348529,0.5845494512633747,white
0.0167830959,0.7632846236,0.2199322432,Ghoul,461,0.5418717332729626,0.38798576249489597,0.7016066315546889,0.5518454907552224,clear
0.0248692464,0.2867177725,0.6884129643,Goblin,463,0.4529957952481834,0.3379480088020866,0.6699243208535616,0.49219365348118455,clear
0.0869926736,0.7922295332,0.120777823,Ghoul,468,0.30688830095117,0.5685590850599341,0.8036585883576821,0.5307054974379443,clear
0.0555106737,0.118822515,0.8256667852,Goblin,469,0.3907809452377968,0.10331897165052673,0.7184264951293484,0.3645890684934394,green
0.5180823207,0.0691724345,0.4127452374,Ghost,471,0.36698729713927686,0.5424509989717241,0.4433080416718525,0.3747689575910386,clear
0.860455215,0.0293197222,0.110225074,Ghost,473,0.3004691044321174,0.4014896395300975,0.2696526031533366,0.2332710053166063,clear
0.2816036046,0.1461552829,0.5722411275,Goblin,474,0.23535297999361227,0.3147159930962501,0.5766427554398121,0.37723784208060296,white
0.0087958993,0.9703045487,0.020899497,Ghoul,475,0.5394027483328363,0.6111911826189094,0.8161287721363942,0.9517955769824781,white
0.0212297179,0.8624908328,0.116279453,Ghoul,477,0.574352599829187,0.397086368569454,0.5620281363402164,0.7676579992854196,clear
0.0163745899,0.8468393683,0.1367860585,Ghoul,478,0.6449313570658279,0.6073495170444614,0.6719584138529728,0.458600696594119,white
0.0714717507,0.6614817381,0.2670464814,Ghoul,479,0.3029550456568648,0.13611260188420427,0.5186777256450369,0.7954124449049054,green
0.4030475616,0.1450009793,0.451951474,Goblin,480,0.3839007169440807,0.5181652642890663,0.2937502244174747,0.5323015268243051,white
0.085850209,0.5989505649,0.3151991963,Ghoul,483,0.653926956365702,0.48653078013620793,0.715814565840034,0.33404535535700586,blood
0.2624624074,0.2232476473,0.5142899752,Goblin,484,0.485806345347453,0.5936167139420936,0.37033319404635795,0.4743367595893747,black
0.6164446473,0.0894645229,0.294090867,Ghost,485,0.5082448310318795,0.46135501845964283,0.4441338387503502,0.03776649135986402,white
0.0944981799,0.5992410183,0.3062607944,Ghoul,486,0.546249956247947,0.5759074066500682,0.6827085105355448,0.4042260381512682,blue
0.8635355234,0.0229701847,0.1134942845,Ghost,488,0.36393975269254325,0.6552904607843621,0.2803749571730548,0.42779496024689845,black
0.0276027974,0.7489196062,0.2234775722,Ghoul,489,0.5100281974044549,0.1899862313594451,0.7599809511105825,0.5345960686447466,white
0.0595179126,0.3872663677,0.5532157421,Goblin,490,0.40387375620614197,0.5189394276493586,0.594646277349824,0.6419899366979113,clear
0.1200995669,0.1304178685,0.7494825125,Goblin,491,0.5072522058130762,0.37672547982628446,0.40191957199494255,0.4481105368276099,green
0.0441189818,0.4003654718,0.5555155277,Goblin,493,0.5362096673952482,0.5922418927655875,0.5949629236166555,0.522605382743332,black
0.8648430109,0.0271645375,0.1079924405,Ghost,496,0.30636480862498194,0.5447434325853833,0.36346130584797814,0.19439726499675097,white
0.0759469792,0.2702565789,0.6537964344,Goblin,498,0.5211439517293694,0.3533834012681636,0.6355616512147567,0.40612444283107046,clear
0.8913610578,0.0227980949,0.0858407915,Ghost,499,0.4613341742791986,0.6419734183154888,0.4187487244789009,0.20441369042537033,blue
0.1754701585,0.4940070212,0.3305228055,Ghoul,500,0.4425755076336632,0.5641397889474312,0.3521782084345892,0.7559115842081346,white
0.0782020167,0.5649963021,0.3568016589,Ghoul,503,0.5201460035789255,0.3241684064929913,0.7736806600094791,0.34958350961655094,clear
0.2204137892,0.5943440199,0.185242191,Ghoul,504,0.45851013586508554,0.5831368610194222,0.2133684599932089,0.8120382418191698,blue
0.7594562769,0.0374843478,0.2030593753,Ghost,505,0.3033669979933212,0.5187878285699442,0.272568194509707,0.34127255747072105,clear
0.792644918,0.0553084649,0.1520466208,Ghost,508,0.32894472832233074,0.5155739004881061,0.5618165713727294,0.17787911421402872,white
0.0405614413,0.7205162048,0.2389223278,Ghoul,512,0.5296932888533386,0.6936712972881888,0.5867972815505128,0.9166720626833341,green
0.0986308679,0.4120889008,0.489280194,Goblin,513,0.4733699899801302,0.5019488249234402,0.7036974900162845,0.3968851772632841,clear
0.1287924349,0.2651853859,0.6060221195,Goblin,516,0.35951106105655867,0.7536005164834216,0.6147263762957768,0.5767003481063679,clear
0.1407796293,0.3568252623,0.5023950934,Goblin,517,0.5501923962940163,0.5131428170987866,0.554356967110914,0.3297398667700769,green
0.5382328629,0.0625117123,0.3992554545,Ghost,519,0.35253107487137186,0.42153012908750365,0.331362479130976,0.30063648794029574,black
0.1124064252,0.2216054648,0.6659881473,Goblin,521,0.3132475771567679,0.6648946040348365,0.5899440767908279,0.583720543286616,clear
0.010578664,0.8678041697,0.1216172278,Ghoul,522,0.5358187746771933,0.46718260337131173,0.7472062028771415,0.5728618765958936,white
0.0221628621,0.8183364272,0.1595007181,Ghoul,524,0.6115939180081914,0.21305913064372053,0.7550050304614839,0.4489119924006341,white
0.0527634583,0.1665256619,0.780710876,Goblin,525,0.41395948358895324,0.2824001119685779,0.5517258512390002,0.3603008315482184,blue
0.933036983,0.0276181325,0.0393448398,Ghost,526,0.47560991412938014,0.6749012449888668,0.23523261849008018,0.27352415996785445,blue
0.7187658548,0.0839431882,0.1972909421,Ghost,527,0.5265354940120135,1.0,0.20761364744645738,0.4383023947689613,white
0.054525964,0.4589910209,0.4864829779,Goblin,529,0.30790762157281365,0.5173252672661095,0.6734996312873146,0.5607389120159275,white
0.2132217586,0.038924586,0.7478536367,Goblin,530,0.3093485743162329,0.24329424902982608,0.368118211628734,0.350694469297328,black
0.862729609,0.0319461338,0.1053242236,Ghost,531,0.47006755161398567,0.4643660166412273,0.225508791919365,0.20222336260266416,clear
0.9147540927,0.0181575771,0.0670883209,Ghost,532,0.1981087896172912,0.6195994435242148,0.3342848859246977,0.3993321841939012,clear
0.0462883972,0.6513260603,0.302385509,Ghoul,533,0.6826644364526416,0.6753256337241365,0.5307048845312473,0.46179471552040247,clear
0.6198480725,0.088121511,0.2920303941,Ghost,535,0.3264416309389668,0.936040681441413,0.35230734986447704,0.5380775688137295,clear
0.2108035088,0.050808806,0.7383876443,Goblin,537,0.2954031295948763,0.3791029749544328,0.3586954475898383,0.4072346996588483,white
0.0914777815,0.7805023789,0.1280198097,Ghoul,538,0.533034730863401,0.43905137893697294,0.30916968224267866,0.8780626523233683,white
0.2102484256,0.6082660556,0.1814855635,Ghoul,539,0.21269276784409713,0.31762907902256804,0.7579192285766505,0.5085276579037898,black
0.8889071345,0.0204883888,0.0906044692,Ghost,541,0.34778293226307866,0.6840797977902257,0.27437055155217344,0.3333230984431736,clear
0.1817407906,0.2342613786,0.5839978456,Goblin,543,0.48718153243718143,0.5707088332125761,0.6229161440227043,0.3109356719416821,clear
0.9429075122,0.0146039259,0.0424885489,Ghost,544,0.33031949271270983,0.7168094961881181,0.3997853100369517,0.15759843146753535,blue
0.0961383283,0.3232583404,0.5806033015,Goblin,546,0.2866916359245163,0.28787286116065924,0.3989165844106507,0.6970148727510603,green
0.867752552,0.0272087883,0.1050386727,Ghost,548,0.3293832170052798,0.7599601366166309,0.22489398868139387,0.40815572231915825,white
0.0106941983,0.9629314542,0.0263743829,Ghoul,550,0.7403123743876209,0.5638281592043698,0.7916529712620527,0.5542906090598819,white
0.0178953726,0.8398935199,0.1422110647,Ghoul,551,0.5709993431383058,0.7254505400278517,0.7385879914422299,0.5604649576507542,white
0.0374743342,0.3631002903,0.5994254351,Goblin,554,0.5769672272711012,0.41332881622078643,0.5744897533573844,0.4494874001589649,white
0.0339925252,0.2970609963,0.6689465046,Goblin,555,0.4296948475807842,0.40958083033210013,0.6021722363612484,0.4786939552692763,white
0.8916030526,0.0240077097,0.0843892172,Ghost,560,0.12043204026960873,0.6912555992453085,0.4371902576761303,0.4207602772351428,black
0.9554286599,0.0122430092,0.0323283747,Ghost,562,0.38059623523266284,0.5616348480595834,0.26591908254471047,0.219200408869285,clear
0.0352748148,0.5534793139,0.4112459123,Ghoul,563,0.4940616062045604,0.6851399278378738,0.663955948429666,0.5306199883644565,clear
0.4643616974,0.0690414757,0.4665968418,Goblin,566,0.3351416800885596,0.36567065417193484,0.24719369763140617,0.30177408101518455,white
0.0160808787,0.9268811345,0.0570379868,Ghoul,567,0.4938891603368497,0.6565006721068438,0.7762519838386587,0.6297150805354382,clear
0.0611678883,0.5876478553,0.3511842489,Ghoul,568,0.33148314951638813,0.550737028251686,0.6971153312862904,0.5770985894456273,clear
0.0115966341,0.9110583663,0.077345036,Ghoul,569,0.5011977286174164,0.5483681582700566,0.6396160487666956,0.7743874226679698,black
0.0210446529,0.6624331474,0.3165222108,Ghoul,571,0.45400425273103723,0.4121321676296524,0.7371447268788197,0.4819249697063481,black
0.267162621,0.4407064617,0.2921309769,Ghoul,572,0.2513377155895588,0.3582840389060967,0.5667756186176923,0.6394074591528147,black
0.0617186502,0.2935794294,0.6447018981,Goblin,573,0.45440871971776686,0.5900065678599504,0.563659579996268,0.5983372003602576,clear
0.0817144439,0.1573081762,0.7609773278,Goblin,576,0.5060119604429549,0.15356606061062214,0.4469132080841509,0.5128331921840537,green
0.6618828177,0.1184236109,0.2196935713,Ghost,577,0.2370913649186435,0.7000797832164153,0.557378028204559,0.33499477236267505,blue
0.1460036635,0.1127073392,0.7412890196,Goblin,578,0.3829553542206319,0.449633520123755,0.463620728102681,0.49261455850121894,clear
0.9655113816,0.0093207415,0.0251679178,Ghost,587,0.22061780707379916,0.6536167950034993,0.4175372517930383,0.2692985707838597,white
0.0399581417,0.4852928817,0.4747489989,Ghoul,588,0.5272524243049119,0.3209245770951177,0.5854263718100161,0.6248997613899202,blue
0.8722446561,0.0503467731,0.0774086043,Ghost,591,0.32886789111772674,0.6669763372118368,0.5392322496274106,0.15084762389464615,white
0.0231466275,0.6229129434,0.3539403975,Ghoul,592,0.47943189544094955,0.35088314703441575,0.7225214298174563,0.49189358750074125,green
0.0332870446,0.8160033822,0.1507095098,Ghoul,595,0.7333905757073006,0.18836596333258224,0.5022641827061886,0.6631196303677144,white
0.9436437488,0.014047578,0.0423086844,Ghost,596,0.15990993538801446,0.5290537381908346,0.3652021842164486,0.17158848502967922,clear
0.0121719968,0.8678944111,0.1199336424,Ghoul,597,0.7214682861315215,0.43217875415144064,0.6873564035287503,0.5564796038436594,blue
0.8702574968,0.0245909654,0.1051514894,Ghost,599,0.3973807022599403,0.7651188426954001,0.34271390186572803,0.3735605019385111,white
0.0263753925,0.3681692779,0.6054552794,Goblin,602,0.4951192041453382,0.241558293559998,0.5534399161066396,0.6323884237182542,white
0.0461301841,0.4249011576,0.5289686918,Goblin,603,0.45580300397539564,0.5120274928401471,0.6591216165998373,0.4768894505802285,green
0.0691614747,0.3631410301,0.5676974654,Goblin,605,0.3851995425307734,0.4793658302040655,0.6397527362121581,0.5510321580890645,white
0.9688030481,0.0091308812,0.0220660362,Ghost,606,0.20257871878334363,0.5681083739003181,0.4175364487718448,0.057892979303222875,clear
0.9259053469,0.0185283162,0.0555663705,Ghost,611,0.37941779965533823,0.5584484666726003,0.20008680270402304,0.32760056632502194,green
0.0329416692,0.8818914294,0.0851668566,Ghoul,612,0.565613756492146,0.4361533430532443,0.5068441470403571,0.8658926947328881,clear
0.1578856111,0.084487766,0.7576266527,Goblin,613,0.282410491599326,0.3186767982312148,0.4603648418865787,0.5408020152182237,blue
0.8860408664,0.0483198464,0.0656392872,Ghost,615,0.19132663232481883,0.7593288692632891,0.2939954671441677,0.49670286154832105,clear
0.582445085,0.115425013,0.3021298647,Ghost,618,0.35635924667406493,0.5100652734511394,0.5115192733257167,0.3830502250291528,white
0.9503647089,0.0119799208,0.0376553386,Ghost,619,0.28895421107029184,0.604120122406464,0.3587542819886238,0.0,clear
0.5133833885,0.0496520251,0.4369646013,Ghost,620,0.34722478319114913,0.3859518840586749,0.32055448587244434,0.3384406324147977,white
0.1178469211,0.6817952394,0.2003578395,Ghoul,622,0.71443285408905,0.5755908581827267,0.5001139805177142,0.5064882053076755,blue
0.0318198614,0.7467151284,0.2214650363,Ghoul,623,0.48021703438047797,0.6947974987209152,0.7170459900279681,0.6239581352493109,clear
0.0618622825,0.3590545058,0.5790832043,Goblin,624,0.4222097616675548,0.5952838353596738,0.5752154257128477,0.6099992095667448,white
0.1874855906,0.1624659449,0.6500484943,Goblin,626,0.2429665874780997,0.25739647128402915,0.7095958577488716,0.39420878202200754,white
0.0249134321,0.9262905121,0.0487960652,Ghoul,628,0.41581564390039455,0.6238538599700194,0.7530401172733558,0.7549113469007266,white
0.6602576375,0.0412780754,0.2984642982,Ghost,629,0.3469308270481787,0.48728662200482714,0.4251255894659688,0.3444282227750606,white
0.7430594563,0.0458567031,0.2110838145,Ghost,633,0.4548995589406311,0.6868535385006524,0.4174664969502051,0.31260457274911563,white
0.0083950991,0.9725626707,0.0190422703,Ghoul,634,0.5054236386407939,0.489092015350463,0.7493912253381266,0.7347154478163384,green
0.9751013517,0.0075102374,0.0173883326,Ghost,635,0.2312759597467828,0.8313664075744046,0.3386083150554865,0.260805818311307,clear
0.2013714612,0.0696752891,0.7289532423,Goblin,636,0.4697360132161851,0.4287560994387246,0.39675859776267985,0.43653918976610706,clear
0.9226604104,0.0189329349,0.0584066361,Ghost,638,0.2684925259174797,0.4895529952156062,0.3225909680484225,0.34904426918734827,white
0.0216459073,0.7740978599,0.2042562217,Ghoul,639,0.4937668756666026,0.5645140462929897,0.6491256133478961,0.5871956276213068,clear
0.234539181,0.1304926425,0.6349682212,Goblin,640,0.5135947742646988,0.41891474867949086,0.40645011255573793,0.3471528963661099,clear
0.5790928602,0.0642818287,0.3566252887,Ghost,642,0.3595275124758022,0.252808822937762,0.6012323024166027,0.1899501977257117,blue
0.0176411029,0.9396957755,0.0426631235,Ghoul,643,0.4948880919548143,0.5761509833075097,0.8135033487637253,0.4713864460245072,black
0.0394801013,0.6332267523,0.3272931576,Ghoul,644,0.5068600369091073,0.5689802422228659,0.6003196375001636,0.5122428021837505,white
0.932497561,0.013092272,0.0544101782,Ghost,645,0.39612078571899817,0.575536998284105,0.36046588991676237,0.26163666494058063,green
0.8671402335,0.0387920402,0.09406773,Ghost,646,0.4083800093234144,0.6634432082134547,0.4449459318586276,0.27945024817905173,white
0.5707852244,0.1107426211,0.318472147,Ghost,648,0.4155166826053916,0.4031001169816175,0.5049407472632599,0.26142382237783507,clear
0.2030517757,0.0851741955,0.7117739916,Goblin,649,0.38474373743219575,0.3854804162379371,0.4337979223642073,0.4486262994611071,clear
0.8711833358,0.0486885794,0.0801280364,Ghost,650,0.5774060685703141,0.7221066631650427,0.371622204253412,0.1580937516457887,white
0.8864070773,0.0194143336,0.0941785872,Ghost,652,0.15397522105847722,0.48864398159890393,0.38082677501525225,0.33038501681263654,clear
0.8788636923,0.052532725,0.0686036274,Ghost,655,0.19966145321110207,0.5936000838139164,0.16023136448399264,0.5214946768273494,white
0.2894872129,0.0918058082,0.6187069416,Goblin,656,0.30316603749710386,0.31848718538290005,0.24562833040336607,0.526572077884535,white
0.4543414116,0.1496881843,0.395970434,Ghost,657,0.513169619618553,0.5261688515212875,0.4662022108413995,0.2959327724128374,blue
0.03641342,0.630120635,0.3334659338,Ghoul,658,0.41407533823124487,0.2025878424603994,0.6344570336872036,0.7197872782652576,clear
0.1005303413,0.7823578715,0.1171117872,Ghoul,659,0.32957926996414194,0.6147159489178701,0.7858821303672057,0.5290022867694378,clear
0.9706919193,0.0085898247,0.0207182653,Ghost,660,0.12381822355185143,0.6324578174306703,0.3951609332779572,0.17139701313221453,white
0.6798260212,0.0316988192,0.2884751856,Ghost,665,0.4050030054613637,0.3271962113617836,0.4242408531212625,0.24762439395643224,clear
0.3607364893,0.159644112,0.4796193838,Goblin,666,0.46219139589755187,0.6813593838348452,0.4045641648562693,0.530211874772025,clear
0.0192650184,0.7097253203,0.2710096538,Ghoul,668,0.5450554047975797,0.2968176957192359,0.7090766583494612,0.5408619573433578,clear
0.0181624629,0.9103811383,0.0714563653,Ghoul,670,0.7928417096892332,0.7214385259218277,0.7056824843112062,0.5002845066803442,black
0.1399656236,0.198629275,0.6614050865,Goblin,671,0.3163796825363479,0.4051041970482037,0.487167996159559,0.5090766795067948,white
0.7981464863,0.0768486932,0.1250047982,Ghost,672,0.3250876928288323,0.5943332873030286,0.5167208153742644,0.4262784520840023,clear
0.0762841552,0.8109260798,0.1127897054,Ghoul,673,0.3108115903215481,0.5098116873758369,0.8760835169811404,0.4804747824666565,green
0.2844566703,0.1316841692,0.5838591456,Goblin,675,0.41372741566990645,0.39398727777792486,0.4200365358403835,0.4450815782380491,blood
0.034401685,0.897978127,0.0676202178,Ghoul,681,0.6658816677029052,0.7620995745789226,0.6301892026042181,0.9224917592413309,clear
0.2778660953,0.3633000553,0.3588338196,Ghoul,683,0.3295396495277713,0.5020890254750566,0.5429602948715869,0.5126825457334073,blood
0.0117695956,0.9644756317,0.0237547494,Ghoul,687,0.6702282409323267,0.3082909771899206,0.8068222805621802,0.7407633782486223,clear
0.9263567924,0.0236705467,0.0499726497,Ghost,689,0.3791186631296018,0.6643323346206543,0.41166327208505876,0.1728887657258863,green
0.0253881086,0.8750598431,0.0995520949,Ghoul,691,0.6009646914520166,0.4964516174919518,0.6098696025416723,0.6862369702605535,blood
0.0106029697,0.9436086416,0.045788452,Ghoul,692,0.6124832038063059,0.27104470609259107,0.7394714132969522,0.7994150743303566,white
0.8908629417,0.0333343707,0.0758026466,Ghost,694,0.38243087262082637,0.6385851147655892,0.3248047019323915,0.38026862051146254,clear
0.094633244,0.4610765874,0.4442901313,Ghoul,697,0.3737531675751869,0.5412538109601003,0.6479680461191798,0.5002317840159538,clear
0.8538095355,0.0546482988,0.0915421844,Ghost,702,0.4258721061233085,0.7675158382730686,0.42015762832624715,0.2666159928889361,white
0.7033833861,0.0748254433,0.2217911929,Ghost,703,0.3760153440558161,0.511563577659039,0.6125272439279379,0.14187453182895654,white
0.3860302567,0.3264072537,0.2875625193,Ghost,704,0.5755823485659279,0.48925147779829764,0.4326519420019263,0.34366566572712,black
0.0094599249,0.9242791533,0.0662608743,Ghoul,706,0.5764980137493205,0.5346830744152508,0.6941419627255173,0.5904048596109976,white
0.7602048516,0.0594598316,0.1803353578,Ghost,707,0.12152175737701666,0.24162530193889636,0.23513998761334792,0.35688873465647697,clear
0.0266084541,0.7871596217,0.1862319261,Ghoul,710,0.5677036302606289,0.6023851226199484,0.6312639091360811,0.5665493825547697,white
0.951248765,0.0209052991,0.0278459936,Ghost,711,0.2549286814149584,0.6149309765114882,0.27145281306831187,0.3260314494949674,white
0.076475814,0.2415566444,0.6819675565,Goblin,712,0.3268076674320234,0.3266028330017409,0.557190397668081,0.5670432665022421,green
0.0220751781,0.7884588242,0.1894660592,Ghoul,713,0.5889278936842108,0.5729764083385109,0.6063949585195861,0.590805906809352,green
0.0984541699,0.5226231217,0.3789227009,Ghoul,717,0.534403703126003,0.37479576457080443,0.46101146414602856,0.6316557576976848,clear
